student_id,age,gender,major,GPA,course_load,avg_course_grade,attendance_rate,enrollment_status,lms_logins_past_month,avg_session_duration_minutes,assignment_submission_rate,forum_participation_count,video_completion_rate,risk_level
S1457,23,Other,Business,3.75,5,71.5,0.64,Leave,10,81,0.7,3,0.91,High
S1458,21,Male,Arts,3.58,4,69.9,0.93,Graduated,39,27,0.51,9,0.65,Low
S1459,23,Other,Business,2.28,3,85.8,0.68,Leave,37,50,0.56,8,0.79,High
S1460,20,Female,Computer Science,3.09,5,86.0,0.76,Graduated,39,79,0.66,18,0.96,Medium
S1461,22,Male,Arts,2.21,5,93.0,0.73,Graduated,1,36,0.78,14,0.66,High
S1462,22,Other,Arts,2.09,6,76.7,0.76,Graduated,38,24,0.94,18,0.91,High
S1463,22,Other,Business,3.31,5,62.9,0.66,Active,9,46,0.9,1,0.5,High
S1464,20,Other,Computer Science,3.07,4,70.9,0.8,Graduated,16,67,0.78,9,0.5,Medium
S1465,20,Female,Arts,2.16,3,99.2,0.92,Leave,6,14,0.54,18,0.88,High
S1466,23,Female,Engineering,2.07,5,83.9,0.78,Active,39,82,0.64,16,0.88,High
S1467,19,Other,Arts,3.98,6,88.4,0.8,Active,38,16,0.68,19,0.89,Medium
S1468,23,Male,Business,2.06,3,60.3,0.94,Active,3,50,0.81,1,0.97,High
S1469,21,Male,Computer Science,2.89,5,80.7,0.88,Active,34,19,0.53,18,0.56,Medium
S1470,18,Female,Business,3.01,6,61.5,0.8,Active,35,71,0.77,16,0.62,Medium
S1471,22,Male,Engineering,2.23,5,82.8,0.7,Active,30,35,0.95,17,0.95,High
S1472,19,Female,Engineering,2.34,3,96.8,0.95,Active,24,77,0.85,16,0.59,High
S1473,18,Other,Engineering,2.7,3,98.7,0.83,Graduated,12,33,0.9,1,0.84,Medium
S1474,19,Female,Business,3.52,3,81.6,0.69,Leave,17,87,0.84,18,0.77,High
S1475,25,Female,Arts,3.01,4,78.3,0.71,Leave,20,50,0.6,0,0.54,High
S1476,25,Other,Business,3.28,5,97.8,0.92,Graduated,0,74,0.56,10,0.64,Low
S1477,24,Male,Computer Science,3.97,4,86.9,0.62,Graduated,35,26,0.91,9,0.76,High
S1478,25,Female,Arts,3.54,3,62.6,1.0,Active,7,33,0.85,4,0.93,Low
S1479,23,Female,Engineering,2.87,6,78.6,0.65,Active,20,36,0.79,15,0.85,High
S1480,25,Other,Business,2.89,5,69.6,0.92,Graduated,20,16,0.59,4,0.81,Medium
S1481,20,Male,Engineering,3.24,4,78.8,0.76,Active,26,82,0.8,11,0.75,Medium
S1482,22,Female,Engineering,3.33,5,78.2,0.8,Leave,18,21,0.52,3,0.65,Medium
S1483,23,Other,Computer Science,3.0,6,83.3,0.95,Leave,22,12,0.56,5,0.56,Low
S1484,18,Female,Arts,3.29,4,74.3,0.77,Active,34,88,0.66,18,0.7,Medium
S1485,24,Other,Computer Science,2.05,3,66.6,0.81,Active,39,19,0.72,8,0.51,High
S1486,24,Male,Computer Science,2.86,4,80.1,0.62,Active,4,42,0.56,11,0.61,High
S1487,24,Male,Computer Science,2.56,5,93.2,0.6,Leave,7,55,0.56,14,0.72,High
S1488,18,Male,Engineering,2.26,5,86.6,0.7,Active,10,68,0.86,15,0.71,High
S1489,18,Male,Computer Science,2.2,5,73.5,0.87,Graduated,15,61,0.78,12,0.52,High
S1490,18,Female,Computer Science,3.21,5,97.4,0.65,Active,38,15,0.77,6,0.79,High
S1491,18,Female,Arts,3.05,3,96.5,0.65,Graduated,23,11,0.73,19,0.77,High
S1492,24,Male,Arts,2.51,4,68.4,0.76,Active,20,38,0.99,3,0.54,Medium
S1493,24,Male,Computer Science,2.94,3,61.6,0.86,Active,22,49,0.52,10,0.97,Medium
S1494,19,Male,Arts,2.98,3,89.7,0.88,Leave,37,70,0.59,7,0.55,Medium
S1495,23,Female,Arts,2.39,3,93.1,0.67,Graduated,7,77,0.82,5,0.93,High
S1496,22,Male,Computer Science,3.3,5,98.7,0.63,Graduated,6,77,0.57,9,0.5,High
S1497,25,Male,Engineering,3.56,5,95.6,0.98,Graduated,1,38,0.79,6,0.94,Low
S1498,25,Male,Computer Science,3.58,5,84.0,0.7,Leave,29,71,0.78,6,0.51,High
S1499,20,Other,Arts,3.2,4,81.2,0.94,Graduated,12,69,0.99,3,0.88,Low
S1500,24,Male,Engineering,3.02,6,61.1,0.95,Leave,22,50,0.94,2,0.68,Low
S1501,20,Other,Business,2.12,5,69.9,0.91,Active,28,74,0.97,6,0.87,High
S1502,23,Other,Engineering,2.58,4,78.4,0.67,Active,37,73,0.56,3,0.7,High
S1503,23,Male,Arts,2.19,5,85.1,0.93,Graduated,36,88,0.93,12,0.54,High
S1504,20,Other,Engineering,3.93,5,82.3,0.91,Active,19,72,0.56,19,0.88,Low
S1505,24,Male,Computer Science,2.27,3,89.7,0.84,Active,32,57,0.82,16,0.54,High
S1506,20,Female,Business,2.3,3,71.2,0.73,Graduated,28,29,0.86,6,0.96,High
S1507,25,Female,Business,3.78,3,82.6,0.71,Active,14,46,0.58,16,0.53,High
S1508,19,Female,Business,3.89,4,63.5,0.65,Graduated,22,73,0.82,3,0.74,High
S1509,25,Female,Arts,3.53,6,76.5,0.8,Graduated,2,14,0.53,10,0.86,Medium
S1510,21,Other,Arts,2.01,6,90.0,0.83,Active,36,43,0.65,2,0.7,High
S1511,24,Male,Business,2.0,4,87.7,0.74,Active,28,48,0.96,10,0.61,High
S1512,24,Male,Engineering,2.76,5,99.6,0.79,Active,7,76,0.59,2,0.88,Medium
S1513,22,Male,Business,2.29,4,71.1,0.75,Active,21,71,0.53,11,0.89,High
S1514,18,Female,Engineering,2.04,5,79.9,0.86,Active,28,33,0.72,0,0.96,High
S1515,21,Female,Engineering,2.93,4,73.2,0.96,Leave,1,12,0.93,3,0.69,Medium
S1516,23,Male,Arts,3.89,4,77.6,0.67,Active,0,80,0.54,13,0.75,High
S1517,24,Female,Engineering,2.65,4,94.3,0.75,Leave,19,76,0.68,0,0.68,Medium
S1518,20,Male,Business,3.32,6,87.4,0.66,Graduated,20,88,0.95,13,0.63,High
S1519,21,Male,Arts,3.3,3,95.3,0.85,Active,36,59,0.56,12,0.88,Low
S1520,22,Male,Computer Science,2.5,4,68.1,0.89,Active,7,38,0.66,12,0.67,Medium
S1521,23,Male,Computer Science,3.3,6,94.9,0.97,Active,26,83,0.89,14,0.71,Low
S1522,18,Male,Arts,2.42,3,62.4,0.71,Graduated,34,41,0.77,16,0.7,High
S1523,18,Male,Business,2.24,3,95.5,0.98,Leave,5,48,0.92,11,0.86,High
S1524,22,Male,Computer Science,3.4,4,73.2,0.63,Leave,18,18,0.56,13,0.96,High
S1525,22,Female,Computer Science,2.23,5,72.6,0.84,Active,17,23,0.96,11,0.83,High
S1526,20,Male,Engineering,3.99,5,80.5,0.62,Active,0,77,0.97,17,0.74,High
S1527,24,Male,Engineering,2.37,5,97.6,0.96,Active,24,73,0.58,3,0.89,High
S1528,18,Female,Business,3.19,4,61.9,0.81,Active,26,29,0.52,13,0.82,Medium
S1529,23,Female,Arts,2.82,5,74.1,0.87,Graduated,6,37,0.99,18,0.53,Medium
S1530,21,Female,Business,2.25,6,94.3,0.93,Active,28,23,0.74,12,0.55,High
S1531,23,Male,Arts,2.06,6,75.8,0.66,Graduated,30,53,0.79,17,0.52,High
S1532,19,Other,Computer Science,3.25,6,68.0,0.62,Active,35,86,0.81,10,0.73,High
S1533,19,Other,Engineering,3.61,6,77.0,0.95,Leave,18,48,0.89,5,0.91,Low
S1534,22,Female,Business,3.68,3,75.4,0.73,Leave,5,37,0.91,8,0.66,High
S1535,20,Other,Business,2.97,6,96.6,0.65,Active,24,73,0.6,11,0.69,High
S1536,19,Female,Arts,3.55,5,90.5,0.79,Active,30,41,0.62,18,0.95,Medium
S1537,18,Male,Arts,3.35,4,80.2,0.84,Graduated,8,18,0.94,13,0.92,Medium
S1538,23,Other,Business,3.45,5,99.5,0.61,Active,19,37,0.91,14,0.83,High
S1539,23,Male,Arts,2.99,6,78.6,0.71,Active,9,26,0.81,10,0.63,High
S1540,22,Other,Business,3.27,3,62.3,0.61,Active,36,86,1.0,5,0.56,High
S1541,24,Male,Business,3.61,6,70.5,0.77,Leave,26,64,0.87,13,0.51,Medium
S1542,24,Other,Business,2.8,4,77.4,0.96,Graduated,12,19,0.61,2,0.55,Medium
S1543,21,Male,Computer Science,3.61,5,66.3,0.99,Leave,1,89,0.92,18,0.65,Low
S1544,22,Male,Arts,3.18,4,97.9,0.85,Graduated,20,15,0.71,19,0.78,Low
S1545,25,Other,Engineering,2.33,4,90.7,0.66,Leave,32,57,0.52,10,0.53,High
